appid,voted_up,review
578080,0,게임킬때마다 무한로딩 되는 버그를 현재도 여전히 방치 해놓았슴 그것뿐아니라 자잘한 2018년에 존재했던 버그가 현재 2025년까지 여전히 심심히 발견됨 버그문제를 방치해놓고 개선문제또한보일려는 의지는 없음
578080,1,"고등학생 때 한창 하다가 오랜만에 복귀했는데 여전히 재밌네요 예전보다 더 많은 요소들이 추가되고 맵도 다양해서 매 판 더욱 새롭습니다.  캐주얼모드의 추가, 업적 시스템 같은 것들이 게임을 풍부하게 해주는데 참 좋은 방향성인 것 같습니다!"
578080,1,내가 팀킬을했는데 그 친구가 진심으로 화를 낸다면 이 게임을 지워라
578080,1,"한국인이 게임을 잘하는 이유 : 대다수가 중국인인데 중국인 대다수가 핵쟁이임"
578080,1,솔직히 잘만들었는데 현질해야만 친구랑 일댈 뜰수있는게 개잼민이로써 살짝 아쉬움
578080,1,너무 고여버렸어 게임이... 비슷비슷한 사람끼리 매칭이 잡혔다는 가정하에 배틀로얄 게임 중에선 상당히 재밌는 편이라고 생각함 그래도 지금 입문하는건... 그닥 추천하지 않음...
578080,0,"존나 중국한테 관대한 회사임, 중국 시장 크다고, 중국새키들 핵쓰는거 그냥 인정해줌, 사장이 짱깨 새키인지 시벌 공산당 새키인지  짱깨 핵 게임임, 시벌 한국에도 핵 풀던가 개새캬, 중국새기들 핵 못잡으면 한국서버 만들던가 시벌 핵병신겜임,  한국에도 핵 만들어서 팔어!! 중국ㅇ은 핵사서 한다드만 시벌, 짱개회사 새키들아, 존나 빡쳐서 쓴다, [술취한건 비밀]"
578080,0,씨발 해킹당해서 어떤년이 게임중이길래 비밀번호까지 바꿧는데 이지랄 또 났는데 정지는 내가당하냐 씨발 ㅈ같은 게임
578080,1,지연이가 많이 보이는데 이건 배그 자체의 문제인가 아니면 내 데스크탑이 문제인가
578080,1,핵 준나리 많음 무슨 레벨이 30대인데  솔로만 돌리면 바로 핵피엔딩 제발 관리좀 똑바로 해라 그리고 내가 신고해서 핵 잡았으면 그 판은 핵한테 뒤진건데 보상도 없고 ㅈ망겜이 되가고 있다
578080,0,사녹 렉좀 어떻게 해봐 나중에 에란겔이랑 미라마도 부서지게 한다매
578080,1,this game so happy happy good job game
578080,1,"배그는 너무 재밌고요 레벨 올리기도 빡세지 않는 게임 인것 같아요 근데 좀 아쉬운점은 제가 연막 스킨을 얻고 싶은데 연막스킨이 안 나오점 이런거  빼고는 다 괜찮아요."
578080,1,돌이켜보면 친구와 함께하는게 즐거웠던 게임  내 20대 초반이 담겨있는 게임
578080,1,어? 왜 내 위치를 알지 어? 왜 헤드만 쏘지 어? 왜 쏘는데 왜 반동이 없지 어? 마우스가 왜 끊기지 어~ 또 핵이야 한잔해~
578080,1,개재미있다 오래하고싶지는 않다 사람들 많으면 재미있는데 다른사람들이 존나잘해서 가끔 재미가 없다 다른총기도 쓰고싶은데 성능차이가 뉴비도 느낄만큼 나서 겜 다양성이 많이 떨어진다
578080,1,"어떤 게임은, 준수한 게임성을 가지고도 게임 바깥의 일로 평가를 받게 된다.  배그가 딱 그 꼴이다.  시대를 풍미한 슈팅 배틀로얄의 상징이자, 게이머들의 역린이 어디에 있는지 여실히 보여주는 반면교사."
578080,1,다른 FPS 게임들 많이 해봤지만 배그가 제일 어려운 것 같다 친구들 또는 지인들과 하면 갓겜
578080,0,"핵 유저들 꽁꽁 숨어있다가 마지막 생존 2명 남았을때 본성 드러내고 1등 기회 날려버리는것들 없으면 다시 추천할게요.  일단은 아니네요."
578080,0,개씨부럴 짱꺠련들이 핵 ㅈㄴ 써서 겜을 못하겠다. 매판마다 핵 쳐 만나는데 일 안하냐? 핵 잡기가 어렵다해도 핵 키는 순간 불법 프로그램 감지 이딴 거 안뜸? 개병1신 짱꺠회사 일 ㅈ같이하네 서버 통합은 ㄹㅇ 왜 한거냐? 니들 편해질려고만 하고 유저들은 생각안하냐? ㅈ같아서 못하겠네 시1발 그리고 템 드랍률은 왜 ㅇㅈㄹ이냐? 집 한 채를 다 털었는데 총 하나가 안 나오는게 말이 되냐? 적 앞에만 총 주고 내 앞에는 아무것도 안주고 시1발거 일 처리 똑바로 해라 ㅉㅉ
578080,1,할만 함 뭐 할 게임 없을 때 하던가 근데 좀 열 받긴함 부트캠프가서 계속 살아남으면 하고 맨날 가서 뒤지기만 하면 다시 지우삼
578080,0,아니 짱깨가 털어서 정지먹었는데 왜 복구 안해줌? 이걸왜 내가 감당해야하는건지 모르겠네
578080,0,"운영 진짜 쓰레기같이함 배그에 돈안쓰는거 추천합니다.  돈써봣자 무고밴, 각종 버그 , 핵도 못잡고 그냥 개판임 스트레스만받음"
578080,1,혜안님 영상을 보고 해보고 싶다는 생각이 들어 해보았지만 처음에는 하기가 싫어지만 게속 하다보니 재미가 있고 실력이 조금식 늘어나는게 보여서 기분이 좋았다. 하지만 재미 있는 컨텐츠나 이벤트가 있었지만 좋았겠다. 예로 저번에 나왔던 좀비 모드를 리메이크해서 한번더 나왔스면 좋겠다
578080,1,억까 때문에 죽었다기 보단 내 실력 땜에 죽었다는게 느껴지는게 뭔가 좋음 발로 같은 게임은 그냥 거의 운빨만 좋으면 다 해먹는 게임이라 억까로 죽으면 빡침 내가 배그를 별로 안해서 그런가?
578080,1,한번 재미삼아 해봤는데 그새 1달을 이어서 했네요 너무 재밌음;
578080,0,제가 핵을 썼다구요? 뭐요? 아니 핵 쓸꺼면 이점수에 안있지 않았을까요?
578080,1,gooooooooooooooooooooooooooooooooooooooooooooooooooooooood
578080,1,........................................................................................................................................
578080,1,카배 스배합 1100시간유저입니다 그만좀튕기세요 야팔공포겜
578080,1,요새 핵이 없어서 재밌긴하나 무개념 외국인들이 너무 많네요~?
578080,1,다 좋은데 핵이 너무많아요 그리고 진입장벽이 상당히 높아요ㅠㅠ
578080,0,"가장 기본적인 실행이 제대로 되지 않음. 원래부터 안되던 거도 아니고, 잘 즐기던 겜이 보안프로그램이 제대로 실행이 안된다면서 고대로 팅겨버린다. 무결성검사부터 재설치등 별의 별 짓을 다했으나 소용없었음. 심지어 같이 듀오돌린 사람에게 스샷 받아보니 핵 유저마냥 추방시켰다는 메시지를 띄워버림. 이게 맞나 싶다."
578080,1,초보자들은 30분 동안 열심히 파밍하고 5초만에 털린다음 재밌다 하는 겜 근데 또 재미는 있음 ㅇㅇ
578080,1,fps 좋아하면 할만하지만 2017년도의 그 뽕맛은 아직 잊혀지지가 않음
578080,0,"스팀가드해놔도 해킹계속당하는걸 복구도안해주고 무조건안된다고만 함  망겜 망해라"
578080,0,운영도 중국에서 돈 마이 번다고 핵자체를 검열 안하는거 같은데 그럴거면 서버를 나누던가 드러워서 내가 안한다
578080,1,We don't have to spend money in this game!!!
578080,1,섬광 까던지면 발작할 거리에선 다들 일제사격해서 저기 적 한 놈 겨우 잡는데  막상 서로 긁으면서 시일~실쪼개다가 한놈 발끈해서 야차룰 뜨자고 도발하면 팀원끼리는 또 존나게 잘 담굼ㅋㅋㅋ
578080,1,"최근 일반전 기준으로 핵도 없어서 스쿼드로 1~2시간씩 매일 하면 정말 재미있게 할 수 있다. 다만, 최적화 문제나 프레임 드랍이 아직도 있는건 많이 아쉬운 부분이다. ★: 4 / 5"
578080,1,"인간과 사이보그(AIM BOT)의 전투를 할 수 있는 게임. 미래 전쟁에서 AI가 인간을 상대 할 경우 속수무책으로 당할 수 있단걸 느끼게 해준다."
578080,0,"뉴비는 게임의 절반을 알 수 없는 곳에서 날아온 총알에 맞아 죽는 걸 반복함 게임을 잘한다고 생각할 때 하면 좋아요 언제나 충분한 패배감을 안겨줍니다"
578080,1,"배틀그라운드 완성도 높은 게임, 스릴있는 게임, 현실적 요소를 고로 갖춘 게임 추천합니다."
578080,0,18 오랜만에 다시해볼라했더니 5판하는데 4판이 노빠구핵이네 핵도 한명이아니라 두팀세팀이 핵이고 8년동안 핵못잡은거 앞으로도 못잡겠지  와진짜 ㅈ같아서 도저히 못하겠다
578080,1,게임 자체만 놓고 보면 훌륭함 게임성도 뛰어난 게 맞음 근데 핵 유저가 많다는 게 아쉬울 따름
578080,0,아니씨발 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ보안 지랄 자빠졌네 스팀가드 다 깔고 스팀로그인 무조건 폰으로 들어가게 해놨드만 갑자기 원스휴먼 중에 중복로그인 떳다하면서 곧 이어 배그 영정 맞은거 실화?? 마지막에 언제 한지도 기억이 가물가물한데 2017년에 돈주고 산게임을 지들이 해킹 확인 여부도 안해놓고 정지 갈기냐 펍지 씨발롬들아 돌려놔라 기분 나쁘니까
578080,1,역시 스팀.. 너무 재밌는 게임!! 항상 잘 이용하고 있습니다 너무 감사합니다!! ㅎㅎ
578080,1,솔로에서 겜하다가 갑자기 툭소리와 함께 쳐뒤지는것만 빼면 재밌음
578080,0,"If you are an AMD user, DO NOT PLAY THIS SHIT. It fucking crashed over 5 times per an hour."
578080,1,전략과 긴장감이 넘치는 배틀로얄! 실력과 운이 맞물리는 승부의 짜릿함이 일품입니다.
578080,1,핵쟁이들이 좀 있긴 하지만 신고하면 바로바로 처리해 줘서 ㄱㅊ하다고 생각함
578080,1,건강한 배그 생태계를 위하여 상대방을 존중한다는 의미로 언제나 로비로 나가기전 신고버튼을 눌러 상대에게 개잘핵을 표합시다. 그럼 5건중 3건의 임시정지 조치 메세지를 받을 수 있습니다. 다들 즐거운 배그하시길~
578080,1,재밌는데 중국인이랑 통합되서 팀킬하고 중국말로 욕하는 애들땜에 좀 그렇네요
578080,1,"내 생각에 이게임은 게임자체도 재밌지만 파밍을하며 이동을하며 전투를하며 친구들과 대화하는 그런 노가리가 재밌는거같다 이게임을 하면 고등학생떄 피시방에서 친구들과 라면을 먹던..  홍시,아티스트를 틀어놓고 운전을 했던.. 그떄가 생각이난다."
578080,1,A good video game. Perhaps a great game. possibly even an amazing game.
578080,1,"데이즈에서 하이즈로, 하이즈에서 배틀그라운드로.  배틀로얄 게임의 대중화의 문을 열었다고 생각하는 게임. 누구나 즐길수 있고, 게임의 캐주얼성과 깊이 둘다 있다고 생각하는 좋은게임 한국 최고의 글로벌 아웃풋 게임"
578080,1,좋다!!!!!!!!!!!!!!!!!!!!!!!!!!!!
578080,1,배그는 정말 젊은시절에 재밌게 했던 작품... 그런데 이거 나 돈주고 샀었던거 같은데 무료네? ㅠㅠ
578080,1,재미의 고점이 높진 않지만 재미의 저점이 매우 높은 안정적인 게임
578080,1,무고벤을 하는 시스템은 매우 훌륭하지 아니하지만 신고자를 우대해주는 시스템과 이를 판별도 못하면서 멋대로 이유도 안알려주고 무작정 24시간 벤을 때리는 시스템은 가히 훌륭하지 못합니다.
578080,1,개 아잰데 가끔 저녁에 한판 할라하면 어디서 쐈는지 모르게 쳐뒤지는데 걍 돈받고 ai모드 가능하게 하면 어떰?
578080,1,"이 게임을 할땐 고등학생이였는데, 지금은 어엿한 직장을 다니는 반오십 청년이 되어있네요.  추억을 가지게해준 게임, 만들어주셔서 감사합니다."
578080,1,아 존나 고인물 많아요 배린이 힘드렁 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ
578080,1,"친구들이랑 하기 좋은 게임! 수다 떨 땐 존버하고, 좀 즐기고 싶을 땐 돌격하고~"
578080,0,접속을 2번인가 3번 하고 안했는데 짱깨가 플레이하고 핵쓰고 정지먹고 다했는데  정지는 내가당함 그럴수있지 근데 왜 안풀어줌????핵쟁이잡는거 운영진이해야지 왜 책임을 관리도 못하는 게임 구매한 사람에게 책임을 전가하지>?? 짱깨한테 해킹장해서 빡쳐서 시진핑딸래미 사진도걸어놨는데 풀어주슈 좋게말할때
578080,1,판처파우스트는 대전차로 쓰라고 만든 무기인데 이거를 갖다가 얼마나 스폰률이 허벌창이면 허구언날 사람한테 쏴대는게 일상인가요 ?   대도시 내리면 10판중에 3~4판은 판처 맞고 죽어요. 좀 살려주세요.   그리고 다이아 ~ 마스터 구간은 천하제일 핵 대회인건 알겠는데 얼마나 핵이 많으면 브론즈 ~ 실버 구간에서도 10판중에 4~5판 이상을 핵한테 죽나요 ?   좀 쓸 데도 없는거 처만들어서 유저들 개고생 시키지 말고 기본만이라도 지켜봐요. 월급루팡 자식들아.  그래도 게임은 재밌어요 ^^
578080,1,"재미있음.근데 약간 어려울수 있고, 또 렉이 좀 걸릴수도 있음"
578080,1,유영우랑 같이 하면 재밌는 게임.  어려운데 가끔 킬하면 칭찬해줘서 좋음 ㅎㅎ
578080,0,나 아무것도 안하고 3달 동안 접속 안했는데 갑자기 한달전에 영정먹더니 풀리지도 않는단다. 운영을 무슨 이런식으로 하냐 펍지
578080,0,이런 쌉 잣같은 게임 골드에서 6판 연속 핵 때문에 죽는게 말이 돼냐 진짜 아 개빡치네 서버 통합은 왜한거냐 스쿼드 하면 중국인 밖에 없어
578080,0,중국한테 넘어가고 핵 천국에 렉 점점 심해지고 컴퓨터 자체에 바이러스 감염되는지 컴퓨터도 점점 이상해짐;
578080,1,"if you play this game, your mental will be broken."
578080,0,추천 좆도 안함 뭔 맨날 업데이트 한번 할때마나 버그랑 렉이 존나 많이 걸림 진짜 그럴때마다 펍지세끼들 싹싹김치해버리고 싶음 시발련들 업데이트 정닥히 해야지 시발 이서율같은 세끼들이 추천 안함 하지마세요
578080,0,사녹 프레임드랍좀 고쳐봐 시발련들아 돈만 받아쳐먹지말고
578080,0,게임 보안 프로그램 뭐시기 하면서 무결성 검사도 다 했는데 게임 실행이 안되요 펍지 찐 실망
578080,0,오랜만에 들어와서 게임하는데 한판 1킬하고 뒤졌는데 ㅋㅋㅋ계정 확인한다고 정지래 쉬발 ㅋㅋ고맙다 안하고 만다
578080,1,"tlqkf 살다살다 무고밴을 당해보네  컴퓨터 전선을 일주일전에 뽑아놨다가 이제켰는데 지랄이야"
578080,1,게임은 너무나도 재미있지만 높은 사양을 권장합니다 100시간동안 집에서하다 업뎃을 하다보니 결국 제컴으론 못돌리더라구요.... 80시간을 피방에서만 어휴우우... 학생 유저로서 말합니다 이거 개재밌다
578080,1,진짜 좋긴한데 AI로 정지 맥이고 억울하게 정지먹은 사람은 문의 해도 AI  로 처 내는데 이건 좀 고쳐야하지 않나? 영상 까지 보내서 억울함을 호소 햇는데 읽지도 보지도 않고 AI로 ;; 흠 .. 핵만 AI 로 하고 좀 다른 문의는 읽어라 ;;
578080,1,엄청 재미있고 스킨 도 이쁜거 많아서 뽑기 할때 좋은거 뜨면 기분이 좋아요
578080,1,배그 사향좀 낮춰주세요 너무 렉걸려요 한번만 진심으로 부탁드립니다 꾸벅
578080,1,"배그를 하면서 실력도 늘리고 폰보다 컴으로 하면서 경험도 하고 제미도 쌋고 아주 많이... 시간이 가는줄도 모르고 하면 큰일이 날것갔습니다."
578080,0,진짜 해킹떄문에 문의 하는것도 ㅈㄴ 어렵게 해놨네 ㅅㅂ새끼들
578080,1,어우 핵쟁이 개많네 이게 우리나라 게임 맞냐 진짜 퀄리티는 개쩌는데 약간 문제가 좀 많은 것 같은 느낌이다. 하지만 좋으니까 만족합니다.
578080,1,일단 너무 재미있고 전에 계정에 해킹 한 번 당해서 좀 실증날려고 했는데 그냥 게임 자체가 재밌고 레벨 상관없이 같이 할 수 있다는 점에서 좋은 거 같아요. 그리고 배그하고 다른 총게임 하면 은근 처음해본거 치곤 잘하는 느낌이랄까요.. 추천드립니다!!
578080,0,솔직히 지금 고여버린 사람이 너무 많아서 지금 시작할거면 비추
578080,0,"CPU 존나 쳐먹는 돼지병신겜 겜이 존나 불쾌함 최적사향 최저사향 개낮게 잡아놓고 훨씬 높은거 써야 돌아감"
578080,1,만약 이 게임을 처음으로 접해본다면 이해해야하는것들이 많아서 힘들수도 있겠지만 조금만 노력한다면 금방 익숙해질수 있음. FPS 게임중 제일 잘 만든겜인것 같다
578080,0,"핵쟁이 너무 많아요 한국에서 이만한 FPS게임이 없긴한데 그래도 7주년이벤트 이런거 많이하지말고 핵부터잡아주세요"
578080,1,이 겜은 다른건 몰라도 스트레스를 안 받아서 좋음 ㅇㅇ
578080,1,스타크래프트 이후로 명실히 새로운 민속놀이라 할 수 있는 게임. 얼엑때 사서 카배도 샀고 무료화된 지금도 가끔 즐기고 있다.
578080,0,야 어떻게 5070이면 그래도 4070ti 수준인데 4070ti급을 단 컴퓨터가 시작을 못하냐? 다른게임들은 죄다 잘만돌아가는데
578080,1,애매한 조작감이 열받아요 뭔가 그 현실적이지도 비현실적이지도 않은 조작감이 불쾌한 골짜기랑 비슷하달까
578080,1,렉걸리고 오류뜨는건 진짜 문제고 핵도 못잡으면서 무고벤 먹이는것도 문제긴 하지만 재밌어서함
578080,1,배틀그라운드 너무 재밌어요 다들 한번씩 해보시면 좋갯어요!
578080,1,"장점 처음 오픈했을 때부터 정말 즐겁게 했던 기억이 가득한 게임 지금도 가끔 재밌게 할 수 있어서 좋음  단점 그놈의 핵쟁이들........... 고인물들... 뉴비는 이제 없겠지만 만약에 있다면 좀 힘들듯???"
578080,1,"친구들과 가벼이 즐기기에 참 좋은 게임입니다. 다만 예전과 다르게 평균 수준이 대폭 상향되어서 뉴비들이 즐기기엔 다소 진입 장벽이 있네요. AI랑 하는 건 너무 쉽고, 유저랑 하는건 또 너무 어려워서, 중간의 무언가가 있었으면 합니다.  그치만 오늘도 감사히 재밌게 잘 플레이 했습니다. 고맙습니다."
